[(10, u'heartpoor')
(20, u'pody')
(20, u'1chr234')
(20, u'bodements')
(20, u'1ki223')
(20, u"o'ercast")
(20, u'stillest')
(20, u'wearer')
(20, u'mourns')
(20, u'tun')
(20, u'1sm317')
(20, u'pail')
(20, u'joktheel')
(20, u'strakes')
(20, u'fervently')
(20, u'cling')
(20, u"'with")
(20, u'imputeth')
(20, u"complain'd")
(20, u'contrives')
(20, u'foreseeth')
(20, u'gawsey')
(20, u'joins')
(20, u'capet')
(20, u'circumcising')
(20, u'overpast')
(20, u'commotions')
(20, u'brabbler')
(20, u'links')
(20, u'messaline')
(20, u'chambermaids')
(20, u'inforced')
(20, u"bargain'd")
(20, u'stalled')
(20, u'salad')
(20, u'cambric')
(20, u'hastes')
(20, u'conduce')
(20, u'selfwill')
(20, u'zoba')
(20, u'performs')
(20, u'engraven')
(20, u'cleitus')
(20, u'pardonner')
(20, u'crossbows')
(20, u'mehetabel')
(20, u'dishclout')
(20, u'baptizeth')
(20, u'glimmer')
(20, u'answeredst')
(20, u'affectionately')
(20, u'messias')
(20, u"shechem's")
(20, u'abridged')
(20, u"capon's")
(20, u'bursting')
(20, u'firstfruit')
(20, u'spilling')
(20, u'clapperdeclaw')
(20, u"roll'd")
(20, u'precedence')
(20, u'wilfulness')
(20, u'circumscribed')
(20, u'baalberith')
(20, u'notoriously')
(20, u'2sm125')
(20, u'tranquillity')
(20, u'alla')
(20, u'jehdeiah')
(20, u'paintings')
(20, u'trumpery')
(20, u'unveiling')
(20, u'piles')
(20, u'blessedly')
(20, u'untired')
(20, u'remainders')
(20, u'choking')
(20, u'1sm234')
(20, u'onion')
(20, u'1chr252')
(20, u'crabtree')
(20, u'survivor')
(20, u'gainer')
(20, u"o'erwatch'd")
(20, u'fleeter')
(20, u"merit's")
(20, u'youwell')
(20, u"o'ertook")
(20, u'booties')
(20, u"deform'd")
(20, u'chorazin')
(20, u'lagging')
(20, u'succoured')
(20, u'zalmonah')
(20, u'hugely')
(20, u'archvillain')
(20, u'safeconduct')
(20, u'swam')
(20, u'mustachio')
(20, u'impertinent')
(20, u'dinners')
(20, u'ringlets')
(20, u'hillel')
(20, u"gentlewoman's")
(20, u'rampart')
(20, u'cloyed')
(20, u'adowna')
(20, u'shuni')
(20, u'loggerhead')
(20, u'dulleyed')
(20, u'secondarily')
(20, u'sheva')
(20, u'orthography')
(20, u'enquiry')
(20, u'discovering')
(20, u'daphne')
(20, u"unquestion'd")
(20, u'inverness')
(20, u"soften'd")
(20, u"oath's")
(20, u'conformed')
(20, u'dilatory')
(20, u'marriagefeast')
(20, u'vanquisher')
(20, u'iim')
(20, u'pristine')
(20, u'blubbering')
(20, u"weaken'd")
(20, u'sorer')
(20, u'jane')
(20, u'zebaim')
(20, u"chipp'd")
(20, u'smug')
(20, u"o'erbearing")
(20, u"manycolour'd")
(20, u'sheleph')
(20, u'lengthening')
(20, u'canopies')
(20, u'uncurable')
(20, u'ishbak')
(20, u'becamest')
(20, u'aturning')
(20, u'thrash')
(20, u'halfpart')
(20, u'deficient')
(20, u'bechanced')
(20, u'horum')
(20, u'admiringly')
(20, u'growest')
(20, u'wiving')
(20, u'isbel')
(20, u'canvass')
(20, u'usually')
(20, u'hellhound')
(20, u'bergomask')
(20, u'fewness')
(20, u'whenever')
(20, u'telem')
(20, u'habergeons')
(20, u'dulling')
(20, u"aufidius's")
(20, u'operant')
(20, u'2ki215')
(20, u'izrahiah')
(20, u'absolutely')
(20, u'worldwithoutend')
(20, u'azure')
(20, u'bacchus')
(20, u'jarteer')
(20, u'believers')
(20, u'contempts')
(20, u'countrywoman')
(20, u"widow'd")
(20, u'giloh')
(20, u'goaded')
(20, u'subvert')
(20, u'favourite')
(20, u'falter')
(20, u'hesperides')
(20, u'formeth')
(20, u'fightings')
(20, u'michmethah')
(20, u'whoremonger')
(20, u'feebleness')
(20, u'gossiping')
(20, u'dusty')
(20, u'accumulate')
(20, u'lengths')
(20, u"speak't")
(20, u"music's")
(20, u'unhandled')
(20, u'shielded')
(20, u'rears')
(20, u'fishmonger')
(20, u'patchery')
(20, u'tile')
(20, u'ss')
(20, u'undervalued')
(20, u'unsuitable')
(20, u'muses')
(20, u'slewest')
(20, u"o'erpower'd")
(20, u'threshingfloors')
(20, u'tob')
(20, u'waned')
(20, u'hul')
(20, u'empties')
(20, u'cards')
(20, u'tartan')
(20, u'ribai')
(20, u'fracted')
(20, u"preach'd")
(20, u'resident')
(20, u'ling')
(20, u'doteth')
(20, u'jehoiarib')
(20, u"tugg'd")
(20, u'proselyte')
(20, u'uncomely')
(20, u'shamer')
(20, u'hungerford')
(20, u'sluttery')
(20, u'overwhelm')
(20, u'reechy')
(20, u'xix')
(20, u'unlocks')
(20, u'pierces')
(20, u'halfadozen')
(20, u'competent')
(20, u'bethnimrah')
(20, u'extemporally')
(20, u'settlest')
(20, u'avouches')
(20, u'unfriended')
(20, u'successes')
(20, u'crops')
(20, u'sluts')
(20, u'extern')
(20, u'ripening')
(20, u'potpan')
(20, u'tookest')
(20, u'twit')
(20, u'complements')
(20, u'mulberries')
(20, u"languish'd")
(20, u'overbear')
(20, u'1ki131')
(20, u'whites')
(20, u'2sm224')
(20, u'unfrequented')
(20, u'whales')
(20, u'tenantius')
(20, u'squeak')
(20, u'grasp')
(20, u'restorer')
(20, u'pekod')
(20, u"deer's")
(20, u'manfully')
(20, u'managing')
(20, u"timber'd")
(20, u'track')
(20, u'immanuel')
(20, u'jairus')
(20, u'bondmaids')
(20, u'pensioners')
(20, u'dowers')
(20, u"ease'")
(20, u'plantagenets')
(20, u'displeasures')
(20, u'reliques')
(20, u'1ki122')
(20, u'wafts')
(20, u'lucina')
(20, u'2sm219')
(20, u"hurl'd")
(20, u'2sm112')
(20, u'assailing')
(20, u'emulate')
(20, u'sundays')
(20, u'roads')
(20, u'1sm229')
(20, u'sheathing')
(20, u"rope'send")
(20, u"hate's")
(20, u'afflicts')
(20, u'shuttle')
(20, u'altering')
(20, u'hostage')
(20, u'infallibly')
(20, u'movers')
(20, u'farthingale')
(20, u'1sm117')
(20, u'perdurable')
(20, u'particularities')
(20, u'seld')
(20, u"botcher's")
(20, u'hotburning')
(20, u'overrunning')
(20, u'lown')
(20, u'curtleaxe')
(20, u'prose')
(20, u'dwindle')
(20, u'1ki218')
(20, u'penknife')
(20, u'presumes')
(20, u'ziza')
(20, u'migron')
(20, u'odouriferous')
(20, u"slave's")
(20, u'pax')
(20, u'heapeth')
(20, u'solicits')
(20, u'charran')
(20, u'cabul')
(20, u'haunting')
(20, u'plaintiff')
(20, u'betook')
(20, u'jemuel')
(20, u"cedar's")
(20, u'petticoats')
(20, u'batten')
(20, u'1ki148')
(20, u'measureless')
(20, u'harodite')
(20, u'healthy')
(20, u'bosworth')
(20, u'grudges')
(20, u'torchbearers')
(20, u'sheriffs')
(20, u'pierceth')
(20, u'jointed')
(20, u'rains')
(20, u'greeteth')
(20, u'2cor113')
(20, u'2chr213')
(20, u'distractedly')
(20, u"dove's")
(20, u"dagger's")
(20, u'reverberate')
(20, u"would'")
(20, u'jahleel')
(20, u'doubledealer')
(20, u'soldierlike')
(20, u'dimness')
(20, u'redound')
(20, u'tuscan')
(20, u'tabitha')
(20, u'2chr316')
(20, u'delabreth')
(20, u"tooth'd")
(20, u'1sm214')
(20, u'tuns')
(20, u'hashmonah')
(20, u'institute')
(20, u'flask')
(20, u'diminution')
(20, u"request's")
(20, u'diminutive')
(20, u'evildoer')
(20, u"bark'")
(20, u'1chr144')
(20, u"diomed's")
(20, u'joyfulness')
(20, u'fernseed')
(20, u'dependent')
(20, u'pethor')
(20, u'pithon')
(20, u'bladed')
(20, u'bethbarah')
(20, u'lizards')
(20, u'acquired')
(20, u'1chr122')
(20, u'ovid')
(20, u'jabneel')
(20, u"with's")
(20, u'sharezer')
(20, u'nurses')
(20, u'gederoth')
(20, u'lamed')
(20, u"away'")
(20, u'melech')
(20, u'concernings')
(20, u'risest')
(20, u'zelek')
(20, u'hoods')
(20, u"question's")
(20, u'steerage')
(20, u'habakkuk')
(20, u'maws')
(20, u'simular')
(20, u'helam')
(20, u'zophah')
(20, u"uprear'd")
(20, u'1sm319')
(20, u'rithmah')
(20, u'snailpaced')
(20, u'1chr135')
(20, u'honouring')
(20, u'pilled')
(20, u'jezaniah')
(20, u"u's")
(20, u'frames')
(20, u'fruitfully')
(20, u'ind')
(20, u'disjoint')
(20, u'unlettered')
(20, u'pacify')
(20, u'ipswich')
(20, u'jehoadah')
(20, u'mileend')
(20, u'fisting')
(20, u'scrupulous')
(20, u'quits')
(20, u'hypocritical')
(20, u'kneading')
(20, u'january')
(20, u'sciatica')
(20, u'stainless')
(20, u'dallies')
(20, u'wots')
(20, u'sleight')
(20, u'corded')
(20, u'prophetically')
(20, u'whitest')
(20, u'tormentors')
(20, u'aids')
(20, u"chastity's")
(20, u'dowerless')
(20, u'singeth')
(20, u'attractions')
(20, u"o'erta'en")
(20, u'thickskin')
(20, u'exorcist')
(20, u'protract')
(20, u'knotty')
(20, u'circumvention')
(20, u'confront')
(20, u"doo's")
(20, u'obtaineth')
(20, u'nisroch')
(20, u'conjurations')
(20, u'remotion')
(20, u'governess')
(20, u"loud'st")
(20, u'flexible')
(20, u'retinue')
(20, u'endeavoured')
(20, u'reputes')
(20, u'porringer')
(20, u'1chr134')
(20, u'executest')
(20, u'hillo')
(20, u'whirls')
(20, u'menton')
(20, u'thickens')
(20, u'occident')
(20, u'altereth')
(20, u'lahairoi')
(20, u'peu')
(20, u'soaking')
(20, u'ut')
(20, u'defensible')
(20, u'2ki214')
(20, u'footpath')
(20, u'smites')
(20, u'rageth')
(20, u'cyrenian')
(20, u'virginius')
(20, u'holly')
(20, u'smelled')
(20, u'waggish')
(20, u"yeoman's")
(20, u'blunted')
(20, u'genitive')
(20, u"viii's")
(20, u'unquietness')
(20, u'clearing')
(20, u'busybodies')
(20, u'buss')
(20, u"mine'")
(20, u'upholden')
(20, u'sithence')
(20, u'portage')
(20, u'sabaoth')
(20, u'wisheth')
(20, u"afterdinner's")
(20, u'aby')
(20, u"pencill'd")
(20, u'zarah')
(20, u'thatched')
(20, u'protectorship')
(20, u'uprising')
(20, u"up'")
(20, u"ebb'd")
(20, u'asswaged')
(20, u'uncaught')
(20, u"kick'd")
(20, u'universe')
(20, u"trapp'd")
(20, u'amid')
(20, u'emptier')
(20, u'armourers')
(20, u'hellpains')
(20, u'revolving')
(20, u'adriel')
(20, u'methusael')
(20, u'saltness')
(20, u'thriving')
(20, u'tench')
(20, u'sprout')
(20, u'divest')
(20, u'alight')
(20, u'figo')
(20, u'honeysuckle')
(20, u'swabber')
(20, u'biding')
(20, u'respecteth')
(20, u'2sm232')
(20, u'paddock')
(20, u"embroider'd")
(20, u'seamark')
(20, u'screechowls')
(20, u"cranmer's")
(20, u'alchemist')
(20, u'coign')
(20, u'dungeons')
(20, u'1sm215')
(20, u'easing')
(20, u'exhales')
(20, u"hail'd")
(20, u'upshot')
(20, u'threaden')
(20, u'sheshach')
(20, u'1cor111')
(20, u'disembark')
(20, u'brides')
(20, u'starlike')
(20, u'bedan')
(20, u'heretics')
(20, u'torturer')
(20, u'claw')
(20, u'undistinguishable')
(20, u'turpitude')
(20, u'watersprings')
(20, u'drenched')
(20, u'aser')
(20, u'illnurtured')
(20, u'decreased')
(20, u'beached')
(20, u'oldness')
(20, u'2sm225')
(20, u'hybla')
(20, u'becks')
(20, u'highmost')
(20, u'prolixity')
(20, u'townsmen')
(20, u'grievousness')
(20, u'jakim')
(20, u"day'")
(20, u'amerce')
(20, u'arabah')
(20, u'boundeth')
(20, u'stags')
(20, u'affectation')
(20, u'gouts')
(20, u"trow'st")
(20, u'bearherd')
(20, u'primal')
(20, u'heaping')
(20, u'resurvey')
(20, u'peard')
(20, u'humanely')
(20, u'1sm116')
(20, u'1ki123')
(20, u'throstle')
(20, u'2sm218')
(20, u'belzebub')
(20, u'theethat')
(20, u'mope')
(20, u'distraught')
(20, u'fisher')
(20, u'footboy')
(20, u'parishioners')
(20, u'vendible')
(20, u"warr'st")
(20, u'performances')
(20, u'howlings')
(20, u'chime')
(20, u'sawed')
(20, u'delve')
(20, u'tarries')
(20, u'carrions')
(20, u'repenting')
(20, u"shipman's")
(20, u'partlet')
(20, u'hakupha')
(20, u'miller')
(20, u'ijeabarim')
(20, u'amities')
(20, u'jarah')
(20, u'meah')
(20, u'luke')
(20, u'lining')
(20, u'usurpers')
(20, u'akrabbim')
(20, u'undergoes')
(20, u'swellings')
(20, u'notary')
(20, u'mezahab')
(20, u'1chr211')
(20, u'1ki219')
(20, u'gilonite')
(20, u'sparking')
(20, u'1sm228')
(20, u'caged')
(20, u'nightingales')
(20, u'appeach')
(20, u'embroiderer')
(20, u'troubling')
(20, u'docks')
(20, u'pribbles')
(20, u'attempted')
(20, u"unto't")
(20, u'lappeth')
(20, u'attributes')
(20, u'1ki149')
(20, u'traffickers')
(20, u'sobbing')
(20, u'bodkin')
(20, u'cantle')
(20, u'barnes')
(20, u'warrantize')
(20, u'jaazer')
(20, u'socoh')
(20, u'disputations')
(20, u"leader's")
(20, u'otherwhere')
(20, u'interpreters')
(20, u'tidal')
(20, u'boded')
(20, u'sychem')
(20, u'deafness')
(20, u'muskroses')
(20, u'illboding')
(20, u'slandering')
(20, u'cony')
(20, u'housekeeper')
(20, u'rudesby')
(20, u"bear't")
(20, u'defender')
(20, u'yielder')
(20, u'amazes')
(20, u'recks')
(20, u'evilly')
(20, u'fordoes')
(20, u'2cor112')
(20, u'2chr212')
(20, u'cheapside')
(20, u"scholar's")
(20, u'wedges')
(20, u'debatement')
(20, u'standersby')
(20, u"enthrall'd")
(20, u'corinthians')
(20, u'2chr317')
(20, u'keros')
(20, u'worldlings')
(20, u'blended')
(20, u'bathes')
(20, u'smear')
(20, u'paled')
(20, u'ozias')
(20, u'buttered')
(20, u'verify')
(20, u'1chr145')
(20, u'eltekeh')
(20, u'abridge')
(20, u'iceland')
(20, u'mares')
(20, u'2ki221')
(20, u'1sm318')
(20, u'unrevenged')
(20, u'surmount')
(20, u'radish')
(20, u'dippeth')
(20, u'ferry')
(20, u'disturbing')
(20, u'ozem')
(20, u'babel')
(20, u'paddling')
(20, u'pomphey')
(20, u'advances')
(20, u'bilbo')
(20, u'purpled')
(20, u"warp'd")
(20, u'allaying')
(20, u"reclaim'd")
(20, u'unmoved')
(20, u'shy')
(20, u'contemptuously')
(20, u'razors')
(20, u'chelub')
(20, u"abimelech's")
(20, u'1chr123')
(20, u'felony')
(20, u'digressing')
(20, u'whined')
(20, u'pochereth')
(20, u'unheedful')
(20, u'rioting')
(20, u'2sm113')
(20, u'medicinal')
(20, u'undivulged')
(20, u'curvets')
(20, u'shafts')
(20, u'madams')
(20, u'speeded')
(20, u'boasters')
(20, u'crystals')
(20, u'administered')
(20, u'seizeth')
(20, u"o'ercount")
(20, u'aspired')
(20, u"boil'd")
(20, u'confusions')
(20, u'rind')
(20, u'hellfire')
(20, u"unking'd")
(20, u'wreakful')
(20, u'extorted')
(20, u'holloa')
(20, u"impeach'd")
(20, u'favors')
(20, u'tabbaoth')
(20, u'daunt')
(20, u'hammelech')
(20, u"anchor's")
(20, u'languishes')
(20, u'unshaken')
(20, u'trenched')
(20, u'selvedge')
(20, u'protesting')
(20, u'intemperate')
(20, u'wallowed')
(20, u'gondola')
(20, u'rural')
(20, u'blesses')
(20, u"ever'")
(20, u'xxi')
(20, u'humming')
(20, u'besmear')
(20, u'reave')
(20, u'lordings')
(20, u'loneliness')
(20, u'partisan')
(20, u'godmother')
(20, u'aesculapius')
(20, u"o'erturn")
(20, u"surgeon's")
(20, u'suum')
(20, u'shoon')
(20, u'1chr137')
(20, u"dinner's")
(20, u'bakbuk')
(20, u'bristly')
(20, u'herdsmen')
(20, u'mered')
(20, u'guestchamber')
(20, u"farewell'")
(20, u'provideth')
(20, u'satyrs')
(20, u"joint'st")
(20, u'throbbing')
(20, u'2sm231')
(20, u'jebusi')
(20, u'apricocks')
(20, u'tres')
(20, u'ensigns')
(20, u'shadowy')
(20, u"well'")
(20, u'enchafed')
(20, u"whosoe'er")
(20, u'inestimable')
(20, u'tittle')
(20, u'espousals')
(20, u'moated')
(20, u'ossifrage')
(20, u'tempters')
(20, u'fawns')
(20, u'kindling')
(20, u'penalties')
(20, u'2ki222')
(20, u'spitted')
(20, u'heroes')
(20, u'unsubstantial')
(20, u'adventured')
(20, u'wellreputed')
(20, u'cum')
(20, u"fester'd")
(20, u'protestations')
(20, u'journal')
(20, u'plumtree')
(20, u'furbish')
(20, u'informer')
(20, u'serjeants')
(20, u'thrusteth')
(20, u'tushes')
(20, u'1chr119')
(20, u'livia')
(20, u'skirr')
(20, u"calpurnia's")
(20, u'shivering')
(20, u"''o")
(20, u"affect'st")
(20, u'2ki217')
(20, u'spicery')
(20, u'forks')
(20, u'jogbehah')
(20, u'chops')
(20, u'glowworm')
(20, u'spartan')
(20, u'invert')
(20, u'1ki119')
(20, u'comic')
(20, u'unwed')
(20, u'herrings')
(20, u'bellowing')
(20, u'politicly')
(20, u'placeth')
(20, u'vagabonds')
(20, u'ercles')
(20, u'studded')
(20, u'caterwauling')
(20, u'ancientry')
(20, u'mockwater')
(20, u'enchants')
(20, u'ungalled')
(20, u'tricksy')
(20, u'bullens')
(20, u'doncaster')
(20, u'napping')
(20, u'illfavoured')
(20, u'complement')
(20, u'pacifieth')
(20, u'gorgon')
(20, u'rabmag')
(20, u"camillo's")
(20, u'sibbecai')
(20, u'epithets')
(20, u'coughing')
(20, u'fidelity')
(20, u'gallimaufry')
(20, u'employments')
(20, u'disfigured')
(20, u'review')
(20, u'attracts')
(20, u'oblique')
(20, u'infortunate')
(20, u"curtain'd")
(20, u'tartness')
(20, u'calah')
(20, u'derided')
(20, u'lineament')
(20, u'tilth')
(20, u'josaphat')
(20, u'dutiful')
(20, u'swooning')
(20, u'1chr146')
(20, u'masonry')
(20, u'unbolt')
(20, u'1sm216')
(20, u'laps')
(20, u'southam')
(20, u'ort')
(20, u"crestfall'n")
(20, u'1cor112')
(20, u'novices')
(20, u'voluntarily')
(20, u'upstart')
(20, u'broom')
(20, u'curtsies')
(20, u'inmost')
(20, u'1ki133')
(20, u'nighted')
(20, u'publicola')
(20, u'2sm226')
(20, u'lammaseve')
(20, u"sailor's")
(20, u'milliner')
(20, u'pandars')
(20, u'bulrushes')
(20, u'whetted')
(20, u'eglantine')
(20, u'july')
(20, u"frank'd")
(20, u"chew'd")
(20, u"forestall'd")
(20, u'tamworth')
(20, u'uplift')
(20, u'embalm')
(20, u'jesiah')
(20, u'luhith')
(20, u"'art")
(20, u'spurio')
(20, u'betting')
(20, u'greatbellied')
(20, u'disputings')
(20, u'compeers')
(20, u'translation')
(20, u'floating')
(20, u'unfaithful')
(20, u'cracked')
(20, u'tameness')
(20, u'uncapable')
(20, u"burthen'd")
(20, u'sureties')
(20, u'dissemblers')
(20, u'downs')
(20, u'1sm115')
(20, u'threatenings')
(20, u'dophkah')
(20, u'avemaries')
(20, u'pennyworths')
(20, u"uncover'd")
(20, u"c's")
(20, u'odorous')
(20, u'cautelous')
(20, u'waterflies')
(20, u'lessens')
(20, u'continency')
(20, u'grapegatherers')
(20, u'damp')
(20, u'ouphes')
(20, u'jahzeel')
(20, u'opal')
(20, u'uglier')
(20, u"pattern'd")
(20, u'carol')
(20, u'barachel')
(20, u'handkerchers')
(20, u"troy's")
(20, u'1chr212')
(20, u'slackly')
(20, u"lady'")
(20, u'potations')
(20, u'bruises')
(20, u'darkening')
(20, u'asshead')
(20, u'bdellium')
(20, u'appearances')
(20, u'outcry')
(20, u'unconstrained')
(20, u'behoved')
(20, u'endeavor')
(20, u'accoutrement')
(20, u"whale's")
(20, u'sells')
(20, u'swinish')
(20, u'endurance')
(20, u'smocks')
(20, u"lane's")
(20, u'graybeards')
(20, u'eglah')
(20, u'grimly')
(20, u'2cor111')
(20, u'2chr211')
(20, u'degraded')
(20, u"death'sman")
(20, u'gloominess')
(20, u'lestrale')
(20, u'2chr314')
(20, u'argier')
(20, u"untouch'd")
(20, u'confection')
(20, u'handwriting')
(20, u'morsels')
(20, u'1chr238')
(20, u'prevaileth')
(20, u'outwear')
(20, u'retorts')
(20, u'senaah')
(20, u'hoarding')
(20, u'university')
(20, u'azor')
(20, u'dreameth')
(20, u'pothecary')
(20, u'chimneysweepers')
(20, u"scandal'd")
(20, u'killedst')
(20, u'barkos')
(20, u'chicken')
(20, u'justifying')
(20, u'ambushment')
(20, u'spendthrift')
(20, u'dallying')
(20, u'persecutor')
(20, u"lipp'd")
(20, u'guardant')
(20, u"mistress's")
(20, u'speculative')
(20, u'nasty')
(20, u'rigol')
(20, u'addiction')
(20, u'constrain')
(20, u"shaghair'd")
(20, u'thaddaeus')
(20, u'shaaraim')
(20, u'crane')
(20, u'lapse')
(20, u'molest')
(20, u'durable')
(20, u"true'")
(20, u'trippingly')
(20, u'imbrue')
(20, u'gazez')
(20, u'swaddled')
(20, u'syllables')
(20, u'moulds')
(20, u'atonements')
(20, u'arvadite')
(20, u'libnites')
(20, u'ohad')
(20, u'unkennel')
(20, u'famously')
(20, u'threadbare')
(20, u'watchtower')
(20, u'marketable')
(20, u'hephzibah')
(20, u'biscuit')
(20, u'festivals')
(20, u'swashing')
(20, u'hurling')
(20, u'periwig')
(20, u'nicolaitanes')
(20, u'edicts')
(20, u'alush')
(20, u'tah')
(20, u'lieutenantry')
(20, u'atwain')
(20, u'errands')
(20, u'vented')
(20, u'declension')
(20, u'mattanah')
(20, u'unmingled')
(20, u"stall'd")
(20, u'pacorus')
(20, u'differeth')
(20, u'darlings')
(20, u'yellows')
(20, u'demon')
(20, u"bequeath'd")
(20, u'madon')
(20, u'goodfriday')
(20, u'hereunto')
(20, u'dowlas')
(20, u'dislikes')
(20, u'importunacy')
(20, u'pestiferous')
(20, u'deluding')
(20, u'hattil')
(20, u'malmseybutt')
(20, u'milkmaid')
(20, u'hariph')
(20, u'freshness')
(20, u'contenta')
(20, u"grew'st")
(20, u'diminishing')
(20, u'ditesmoi')
(20, u'flinch')
(20, u"wall's")
(20, u'canaries')
(20, u'buxom')
(20, u'considerate')
(20, u'playedst')
(20, u'shalmaneser')
(20, u'oyes')
(20, u'dissimulation')
(20, u'bethhoglah')
(20, u'loosely')
(20, u'housewives')
(20, u'excite')
(20, u'daintily')
(20, u'cherubin')
(20, u'lessen')
(20, u'mangle')
(20, u'precipitation')
(20, u'1chr131')
(20, u'apparently')
(20, u'taxations')
(20, u'stargazers')
(20, u'gibing')
(20, u'charactery')
(20, u'corporate')
(20, u"stow'd")
(20, u'aran')
(20, u'wrens')
(20, u'chewed')
(20, u'gebal')
(20, u'unvalued')
(20, u'displayed')
(20, u'profitably')
(20, u'pigeon')
(20, u"emboss'd")
(20, u'overshadow')
(20, u'winked')
(20, u'nodded')
(20, u'ludim')
(20, u'cinqueports')
(20, u'lubims')
(20, u'pouch')
(20, u'xviii')
(20, u'plainest')
(20, u'casualties')
(20, u'barm')
(20, u'woolly')
(20, u'cannoneer')
(20, u'pore')
(20, u'accepts')
(20, u'endow')
(20, u'cucullus')
(20, u'playeth')
(20, u'boasts')
(20, u'2ki211')
(20, u"drain'd")
(20, u'spiced')
(20, u'strained')
(20, u'duchy')
(20, u'local')
(20, u'dissembler')
(20, u'setebos')
(20, u'1cor129')
(20, u'dullness')
(20, u"barr'st")
(20, u'rids')
(20, u'2cor117')
(20, u'kolaiah')
(20, u'whirling')
(20, u"pester'd")
(20, u'blent')
(20, u'swarming')
(20, u"harness'd")
(20, u'waftage')
(20, u'sharpens')
(20, u'foreigner')
(20, u'welland')
(20, u'seizing')
(20, u'repliest')
(20, u'allege')
(20, u'stigmatic')
(20, u'hermes')
(20, u'chevalier')
(20, u'bellwether')
(20, u'apothecaries')
(20, u"fire's")
(20, u'accoutrements')
(20, u'leshem')
(20, u'middlemost')
(20, u'crawl')
(20, u'exceedeth')
(20, u'offscouring')
(20, u'disappointed')
(20, u'1sm113')
(20, u'dismission')
(20, u'ruby')
(20, u'rewarder')
(20, u'begettest')
(20, u"'nor")
(20, u'messages')
(20, u'oppositions')
(20, u'surgeons')
(20, u'1cor114')
(20, u'por')
(20, u'avengeth')
(20, u'presentation')
(20, u'epaphroditus')
(20, u'stinketh')
(20, u'strangles')
(20, u'shrinking')
(20, u'martlet')
(20, u'1chr214')
(20, u'1chr229')
(20, u'1ki135')
(20, u"sail'd")
(20, u'hoyday')
(20, u'tekoites')
(20, u'discerner')
(20, u'itches')
(20, u'sallai')
(20, u'twangling')
(20, u'wishest')
(20, u"spaniard's")
(20, u'curing')
(20, u'pash')
(20, u'toothpick')
(20, u'handkercher')
(20, u'1chr153')
(20, u'earneth')
(20, u'producing')
(20, u'wriothesly')
(20, u'cupbearers')
(20, u'azur')
(20, u'interpose')
(20, u'bloom')
(20, u'confesses')
(20, u'emmanuel')
(20, u'acceptation')
(20, u"unclasp'd")
(20, u'enticeth')
(20, u'shelomoth')
(20, u'1ki126')
(20, u'templegarden')
(20, u'attached')
(20, u"point'st")
(20, u'craveth')
(20, u"murder'st")
(20, u'jacinth')
(20, u'effecting')
